MaritalStatus,YearlyIncome,TotalChildren,ChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,CycleBuyer
0,60000,1,0,1,0,41,1
0,80000,3,0,1,1,58,0
1,40000,1,0,1,1,83,0
0,20000,0,0,0,2,42,0
0,40000,1,0,1,0,41,1
0,70000,4,0,1,0,47,1
1,20000,2,2,0,2,50,1
1,90000,4,3,1,2,53,0
0,10000,0,0,1,1,37,1
1,70000,4,2,1,2,51,1
1,40000,1,1,1,1,41,1
1,70000,1,0,1,1,57,0
0,80000,3,1,0,1,63,1
1,90000,0,0,0,3,43,1
1,70000,5,5,1,2,45,0
0,30000,0,0,0,1,40,1
0,130000,4,5,1,4,38,1
0,90000,0,0,1,4,43,1
1,100000,2,3,1,3,72,0
1,110000,1,3,1,4,52,0
0,40000,0,0,1,0,45,1
1,70000,1,0,1,1,51,1
0,60000,0,0,0,2,40,1
1,10000,3,0,0,2,62,1
1,30000,0,0,1,0,43,1
0,40000,2,2,1,1,42,0
0,70000,4,2,1,2,61,1
1,70000,4,2,1,2,51,1
1,60000,3,0,1,2,73,0
1,40000,1,0,1,1,57,1
0,100000,0,5,1,4,44,1
0,100000,0,5,1,4,43,1
1,30000,3,0,1,0,53,1
1,120000,0,1,1,0,47,0
0,60000,2,1,1,1,65,0
0,30000,0,0,0,1,40,0
0,70000,4,0,1,2,69,1
0,70000,0,0,0,1,49,0
1,30000,0,0,0,2,33,0
0,70000,0,0,0,2,41,1
0,110000,0,0,0,3,48,1
1,70000,5,4,1,3,53,0
1,70000,4,0,1,0,48,1
1,30000,0,0,0,1,39,1
1,20000,1,1,1,0,52,1
0,40000,0,0,1,2,38,0
0,40000,0,0,0,1,40,1
1,20000,1,0,1,0,52,0
0,100000,2,0,0,3,45,0
1,110000,1,3,1,3,53,0
1,70000,3,0,1,2,60,1
1,100000,1,1,1,3,55,0
1,40000,1,0,1,1,58,1
0,40000,4,4,1,3,46,1
0,20000,3,3,1,1,50,1
0,80000,3,3,1,2,48,1
1,30000,1,0,1,0,72,1
1,40000,2,1,1,2,66,0
1,80000,5,5,0,3,48,1
0,60000,4,2,0,2,50,1
1,110000,3,2,1,4,48,0
0,80000,0,0,1,3,41,0
1,60000,4,2,1,2,50,0
0,110000,3,2,1,4,49,1
0,30000,0,0,0,2,33,0
1,30000,3,3,1,2,36,0
1,30000,1,0,1,1,51,1
1,30000,0,0,0,2,34,0
1,70000,2,0,1,2,57,0
0,10000,0,0,1,2,41,0
1,130000,2,2,1,3,49,1
0,60000,3,2,0,0,51,1
1,100000,3,4,1,4,65,1
0,40000,0,0,0,1,49,1
1,70000,5,0,1,2,71,1
1,30000,0,0,0,1,39,1
0,70000,0,0,1,1,50,1
0,60000,2,1,1,2,65,0
0,20000,0,0,0,2,43,1
0,40000,0,0,0,2,35,1
0,60000,0,0,0,0,47,1
1,80000,4,3,1,2,49,0
0,30000,0,0,0,2,33,0
1,80000,5,1,1,4,65,0
1,60000,2,1,1,2,63,1
1,70000,2,1,1,2,62,0
0,20000,0,0,1,2,43,0
1,10000,0,0,1,1,33,1
1,30000,0,0,1,0,43,1
0,30000,0,0,1,1,39,0
0,70000,4,3,1,0,59,1
0,20000,0,0,0,0,34,1
1,60000,2,1,0,1,63,1
1,40000,2,1,1,2,66,0
1,50000,1,1,1,0,42,1
0,70000,3,0,1,2,60,1
0,90000,2,0,0,1,55,1
1,70000,4,2,0,2,63,1
1,60000,2,1,1,1,66,1
0,60000,0,0,1,2,39,1
1,30000,3,0,1,0,53,1
1,120000,1,0,1,1,44,1
0,70000,5,5,1,2,44,0
0,70000,3,0,1,0,44,1
1,80000,4,0,1,0,55,0
0,50000,0,0,0,1,46,1
0,80000,5,5,1,3,47,0
0,60000,1,0,1,0,43,0
0,50000,2,2,0,1,46,1
0,20000,0,0,0,1,36,0
0,90000,5,4,1,4,51,1
1,70000,5,0,1,2,71,1
0,10000,1,0,0,0,53,0
1,110000,2,4,1,2,70,0
1,40000,0,0,1,2,39,0
1,20000,1,0,1,0,58,1
1,130000,4,5,0,4,40,1
1,20000,2,1,1,2,65,0
0,60000,2,1,1,2,64,0
1,90000,4,4,1,1,45,0
0,10000,1,1,0,1,54,1
0,40000,0,0,1,2,37,0
1,70000,5,4,1,2,55,0
1,60000,4,0,1,0,54,0
0,60000,3,3,0,0,48,1
1,20000,5,0,0,4,69,0
1,30000,0,0,0,2,35,0
1,60000,3,0,1,2,74,1
1,70000,1,1,1,0,42,1
0,70000,2,2,0,1,45,1
1,70000,2,2,1,1,46,0
0,60000,0,0,1,1,38,1
0,70000,0,0,0,1,45,0
0,40000,0,0,1,1,36,0
1,30000,1,0,1,0,44,1
1,20000,4,0,1,2,66,1
1,60000,0,0,1,4,39,1
1,130000,4,5,1,3,62,0
1,170000,5,5,1,4,62,0
1,60000,4,0,1,0,55,0
0,70000,5,4,1,1,55,0
1,100000,3,4,1,4,63,0
0,60000,2,0,1,2,58,1
0,10000,5,3,1,1,47,1
1,80000,4,3,1,2,51,0
0,80000,2,0,0,0,55,1
1,70000,3,0,1,0,42,0
0,80000,5,0,0,2,68,0
0,40000,0,0,0,1,35,0
0,60000,3,0,1,2,72,1
0,70000,5,4,1,3,52,0
0,30000,4,0,1,2,66,0
1,100000,1,0,1,0,45,1
0,70000,0,0,0,1,50,0
1,40000,1,1,1,0,41,1
1,130000,3,2,1,3,49,1
1,130000,4,4,1,4,68,0
1,70000,1,1,1,0,42,1
1,50000,2,0,1,2,78,0
0,110000,1,3,0,4,52,1
0,30000,2,0,0,2,89,0
1,20000,3,0,0,2,59,0
1,40000,3,0,1,0,54,1
1,10000,1,0,1,0,53,0
0,10000,5,2,1,1,50,0
1,60000,1,0,1,1,52,1
0,60000,4,2,1,3,50,1
0,30000,0,0,0,2,52,0
0,40000,0,0,0,2,37,0
1,40000,1,1,1,1,43,1
1,40000,1,0,1,0,41,1
0,80000,5,5,1,3,46,1
0,30000,0,0,0,0,45,1
0,20000,1,1,0,1,48,0
1,80000,0,0,1,2,37,1
1,40000,2,0,1,2,70,1
0,60000,2,2,0,1,45,0
0,40000,2,1,1,2,63,0
0,40000,0,0,1,0,45,1
1,120000,4,4,1,4,69,0
0,40000,0,0,0,2,36,0
1,70000,4,0,1,2,77,1
0,30000,0,0,1,2,35,0
0,20000,2,2,1,1,48,1
1,70000,5,4,1,3,53,0
1,40000,1,0,1,1,83,0
0,120000,2,2,1,4,47,1
0,60000,4,2,1,2,49,1
0,80000,2,0,1,2,57,0
0,10000,0,0,0,2,43,0
1,40000,1,0,1,1,58,1
1,70000,2,1,1,2,62,0
1,70000,5,1,0,2,68,0
0,70000,4,3,1,1,60,0
1,70000,4,3,1,0,58,0
1,70000,4,0,0,2,69,0
1,90000,0,0,1,0,47,1
1,10000,4,0,0,2,100,0
0,60000,5,4,1,1,54,0
1,90000,2,1,1,1,59,1
1,60000,4,0,1,2,68,1
0,10000,0,0,0,2,42,1
1,40000,0,0,1,0,45,1
1,30000,3,0,1,0,53,1
0,90000,4,4,0,3,45,0
1,90000,2,0,1,1,56,0
1,20000,1,0,1,0,72,0
0,40000,3,3,1,0,39,0
0,40000,4,0,0,2,65,1
0,20000,3,3,1,0,49,1
1,20000,1,1,1,0,54,0
0,110000,1,3,1,3,52,1
1,70000,5,1,1,3,68,0
1,70000,3,1,1,1,60,0
0,80000,0,0,0,3,39,0
0,20000,0,0,0,1,37,0
1,80000,0,0,1,3,38,1
0,160000,4,5,0,4,64,1
0,80000,5,5,1,3,46,0
1,40000,1,1,1,1,43,1
1,80000,4,0,1,2,80,1
1,60000,3,2,1,0,51,0
0,60000,2,1,1,0,64,0
1,60000,4,0,1,2,67,0
1,60000,1,0,1,1,53,1
1,30000,0,0,1,2,34,1
0,90000,0,0,0,3,42,1
0,60000,3,0,1,2,74,0
1,60000,2,0,1,2,60,0
0,40000,4,0,0,2,77,0
0,90000,5,0,1,2,73,1
1,80000,5,4,1,3,52,0
1,40000,1,0,1,1,84,0
0,30000,3,0,1,0,52,1
1,40000,1,1,1,0,41,0
0,90000,2,0,1,0,43,1
0,50000,1,0,1,1,84,0
0,90000,4,4,1,0,46,1
1,60000,3,0,1,2,70,0
1,70000,2,1,1,0,56,1
0,70000,2,2,0,1,46,0
0,30000,0,0,1,2,35,0
1,100000,4,5,1,0,66,0
1,30000,1,0,1,1,82,0
0,40000,2,1,1,2,66,1
0,10000,0,0,0,2,41,0
1,20000,2,1,1,2,63,0
1,10000,2,1,1,2,66,0
0,20000,3,0,0,2,58,0
0,20000,0,0,1,0,35,1
0,70000,5,0,1,2,71,0
1,30000,1,1,1,2,48,1
1,20000,2,1,1,2,56,0
1,60000,3,0,1,2,71,0
1,10000,2,1,0,2,60,0
1,20000,0,0,0,1,38,0
0,10000,2,1,1,2,60,0
1,20000,1,0,0,0,72,0
1,80000,2,0,1,0,45,1
0,90000,5,0,0,2,67,0
1,70000,5,4,1,3,53,0
1,60000,5,5,1,4,50,0
0,120000,2,4,1,3,72,1
1,30000,2,0,0,2,56,0
0,30000,3,3,1,1,35,1
1,70000,4,2,1,2,51,1
1,40000,3,0,1,2,61,1
0,40000,2,1,1,2,65,0
0,30000,0,0,0,1,41,1
1,90000,5,0,1,2,70,0
0,60000,2,2,1,0,44,1
0,20000,0,0,1,1,38,0
0,70000,4,2,1,1,63,0
1,10000,2,0,1,0,57,0
0,30000,0,0,0,2,39,1
0,70000,2,1,0,2,61,1
0,110000,1,0,1,1,44,1
0,10000,3,3,1,1,46,1
1,20000,4,0,1,2,65,0
1,60000,1,0,1,0,42,1
1,70000,5,4,1,3,54,0
1,30000,0,0,1,0,43,1
1,30000,3,0,1,0,53,0
1,30000,1,0,1,0,45,1
0,70000,4,3,0,0,58,1
0,60000,1,0,1,0,42,1
1,60000,0,0,1,0,48,1
1,60000,3,0,1,2,59,1
1,40000,0,0,1,2,34,0
1,50000,4,0,1,2,72,0
1,120000,0,5,1,4,43,1
0,100000,1,0,0,4,55,0
0,60000,4,4,0,2,50,0
1,40000,0,0,1,0,45,1
1,100000,3,4,1,4,63,0
1,50000,2,0,1,2,78,0
1,90000,5,5,1,3,49,1
1,20000,0,0,0,0,35,1
0,20000,0,0,0,1,35,0
0,40000,0,0,0,1,54,0
1,80000,2,0,1,2,60,1
1,70000,5,0,1,3,67,0
0,20000,1,1,0,1,46,1
0,110000,2,5,0,1,60,0
1,30000,0,0,1,0,43,1
0,20000,1,1,0,1,47,0
0,60000,2,0,1,2,59,1
1,70000,2,1,1,2,61,1
1,30000,1,0,1,0,45,1
0,70000,0,0,1,1,45,1
1,10000,0,0,1,1,33,1
0,30000,0,0,0,2,33,1
1,10000,5,0,1,2,69,0
0,60000,2,0,0,2,57,0
1,40000,1,1,1,1,41,1
0,80000,0,0,0,3,40,0
1,70000,2,1,1,2,61,0
1,60000,1,0,1,1,54,1
0,80000,4,3,1,0,49,0
0,80000,4,2,1,2,62,0
1,30000,1,0,1,1,80,0
0,70000,0,0,1,1,48,1
0,60000,2,2,1,0,45,1
0,70000,0,0,0,1,46,0
0,10000,3,0,0,2,70,0
0,10000,0,0,0,1,33,1
0,10000,0,0,0,2,42,0
0,60000,1,0,0,1,53,1
0,70000,4,0,1,0,47,1
0,70000,4,3,1,0,58,1
1,60000,3,3,0,2,49,0
1,90000,5,5,1,3,49,0
0,40000,0,0,1,2,39,0
0,30000,0,0,1,2,39,1
0,90000,0,0,0,2,38,1
1,70000,2,2,1,1,45,1
1,120000,3,2,1,4,48,1
1,40000,2,0,1,2,64,1
1,50000,2,0,1,1,71,1
1,70000,4,0,1,2,81,0
1,80000,0,0,0,0,48,0
1,30000,3,0,1,0,52,1
0,40000,0,0,1,1,46,1
1,70000,0,0,1,2,40,1
0,30000,3,0,1,0,54,1
0,80000,2,0,1,2,58,1
1,70000,1,0,1,1,56,0
1,10000,0,0,1,2,39,0
0,20000,1,0,0,0,74,0
0,20000,0,0,1,0,36,1
0,40000,2,2,1,0,41,1
1,30000,2,0,0,2,57,0
1,130000,4,4,0,4,68,1
0,70000,2,0,1,2,57,1
1,60000,1,0,1,1,52,1
0,40000,0,0,1,1,53,0
0,20000,0,0,1,2,34,0
0,60000,4,3,1,0,54,1
0,90000,4,4,1,1,46,1
1,20000,1,0,1,0,75,0
1,10000,1,0,1,0,51,0
1,70000,5,4,1,3,53,0
0,100000,4,1,1,4,49,1
1,100000,2,3,1,3,72,0
1,60000,5,0,1,3,67,0
0,60000,1,0,0,1,55,1
1,80000,5,5,0,3,46,0
1,60000,1,0,1,0,40,1
1,70000,2,1,1,2,61,0
0,100000,1,2,1,4,51,1
0,100000,0,0,1,1,47,1
1,60000,1,0,1,1,53,1
1,40000,0,0,0,2,33,1
0,30000,0,0,1,1,34,0
1,110000,2,3,0,4,76,0
1,70000,3,0,1,0,42,1
0,20000,0,0,0,0,36,1
1,80000,5,5,1,2,46,0
0,20000,1,1,0,0,53,0
0,40000,5,0,1,3,67,1
1,60000,3,2,1,0,50,1
0,70000,0,0,0,1,51,0
0,90000,4,3,1,1,52,1
1,70000,2,1,0,2,61,1
1,170000,5,4,1,4,59,0
0,60000,0,0,0,0,47,0
1,100000,0,5,0,3,41,1
0,70000,3,0,1,2,60,1
1,60000,0,0,1,1,49,0
1,30000,0,0,1,2,37,0
0,40000,1,0,1,0,40,0
0,100000,0,5,1,2,42,1
1,20000,2,1,1,2,63,0
1,110000,2,1,1,3,45,0
1,60000,3,2,1,1,51,1
1,120000,4,5,0,3,64,0
1,90000,2,1,1,1,58,1
0,40000,3,0,1,2,59,0
0,20000,0,0,0,2,41,1
0,60000,3,0,0,2,76,0
1,20000,1,0,1,0,73,1
1,60000,2,1,1,2,64,0
0,100000,0,5,1,2,40,1
1,10000,2,1,1,2,60,1
1,90000,4,1,1,3,64,1
1,30000,0,0,0,1,39,1
1,60000,2,0,0,2,56,0
1,60000,3,0,1,2,75,0
0,120000,0,5,1,4,40,1
1,40000,1,1,1,1,41,1
1,40000,0,0,1,0,45,1
1,70000,4,0,1,2,78,1
0,30000,0,0,0,2,36,0
1,60000,1,0,1,1,52,1
0,80000,5,4,1,3,53,1
0,40000,4,0,1,2,64,0
0,20000,0,0,1,0,35,1
1,60000,2,2,1,1,46,1
0,30000,1,0,0,1,58,1
1,120000,1,3,1,1,79,0
1,90000,2,1,0,0,57,1
1,100000,0,3,1,0,53,0
0,30000,0,0,1,1,40,0
0,10000,0,0,1,1,35,1
1,90000,0,0,1,1,50,0
1,50000,1,1,1,1,44,0
0,130000,4,4,0,4,68,0
1,130000,1,0,1,1,44,1
0,80000,0,0,1,0,47,1
1,40000,2,1,1,2,63,0
1,50000,4,0,1,2,72,1
1,60000,4,0,0,0,55,0
1,70000,5,5,1,3,47,0
1,40000,0,0,1,0,44,1
0,70000,0,0,1,1,50,1
0,130000,2,2,0,3,49,1
0,20000,1,1,1,1,47,1
0,40000,0,0,1,2,36,0
1,30000,0,0,1,0,54,1
1,80000,4,4,1,0,44,1
0,40000,0,0,1,1,35,0
0,90000,1,0,1,1,54,1
0,80000,5,0,1,2,67,0
0,70000,1,0,1,1,56,0
0,10000,1,0,1,0,55,0
1,160000,1,3,1,4,70,0
0,30000,1,0,1,0,45,1
1,50000,3,3,1,1,49,0
0,70000,0,0,0,1,46,1
1,50000,0,0,0,2,39,1
1,70000,5,0,1,2,69,0
1,10000,2,0,1,1,58,1
1,70000,5,0,1,2,70,0
1,100000,3,4,1,4,60,0
1,20000,0,0,0,2,43,0
0,60000,2,0,1,2,58,0
1,10000,4,0,0,2,102,0
0,60000,3,2,1,2,50,1
0,30000,0,0,0,1,38,1
0,120000,2,4,1,4,56,0
1,80000,5,5,0,2,46,0
1,60000,3,2,1,2,50,0
1,10000,4,0,1,2,62,0
1,80000,1,0,1,0,42,1
1,70000,5,5,1,2,45,0
0,20000,3,0,0,2,58,0
1,80000,4,0,1,2,78,0
1,130000,2,2,1,2,49,0
0,10000,3,0,1,2,62,1
0,90000,0,0,1,3,40,1
1,40000,1,0,1,1,60,1
0,100000,0,0,0,1,47,1
0,30000,3,3,1,2,36,1
1,50000,1,1,1,0,44,0
0,20000,0,0,1,1,44,1
1,100000,0,5,1,2,39,1
0,90000,0,0,0,3,39,1
0,20000,2,0,1,2,60,1
1,40000,4,0,1,2,64,1
1,130000,2,4,1,2,57,1
0,70000,1,0,1,0,42,0
1,60000,0,0,1,2,39,0
0,60000,0,0,0,4,40,0
1,10000,1,0,0,0,56,0
1,40000,0,0,1,2,33,0
1,60000,3,2,1,0,50,0
0,40000,0,0,0,1,47,1
1,150000,2,3,1,4,56,0
1,30000,0,0,0,2,33,0
0,40000,3,0,1,2,61,0
0,100000,0,5,1,2,40,1
0,60000,3,1,0,3,61,1
0,80000,4,1,1,2,62,0
1,20000,2,1,1,2,63,1
1,60000,1,0,1,0,42,0
1,60000,1,0,1,1,53,1
1,60000,4,4,1,3,50,0
1,50000,1,1,1,1,43,1
1,30000,1,0,1,0,46,1
1,90000,2,1,1,2,58,1
0,20000,0,0,1,2,42,0
0,60000,0,0,0,0,47,0
0,80000,5,0,1,0,55,0
1,30000,1,0,0,2,58,0
0,100000,3,0,0,3,45,0
0,20000,0,0,1,2,42,0
1,60000,3,3,1,2,49,0
0,70000,5,1,1,2,64,1
1,80000,3,0,1,0,44,1
1,10000,1,1,1,1,44,0
1,60000,2,0,1,2,79,0
1,80000,4,3,1,0,50,0
1,40000,1,0,1,1,57,0
1,60000,2,0,1,2,77,0
1,70000,5,5,1,2,44,0
1,60000,2,0,0,2,59,0
0,10000,5,0,0,2,68,1
0,20000,0,0,0,1,37,0
0,60000,3,0,1,2,75,0
1,40000,3,3,1,1,38,0
0,30000,0,0,1,2,34,0
1,40000,2,0,1,2,73,1
1,20000,1,0,1,0,58,0
1,80000,4,3,0,0,49,0
1,30000,0,0,0,0,44,1
0,40000,3,3,1,1,39,0
1,30000,3,0,1,0,54,1
1,20000,1,0,1,0,51,0
1,30000,5,5,0,3,37,0
0,20000,1,1,0,0,45,0
0,20000,0,0,0,1,45,1
0,60000,2,0,1,2,59,0
1,70000,4,1,1,1,66,1
1,40000,3,3,1,2,40,0
1,80000,5,2,1,2,62,0
1,40000,1,0,1,1,58,1
1,90000,1,0,1,1,54,0
1,30000,1,0,1,0,55,0
0,30000,0,0,0,1,40,0
1,40000,3,0,1,2,63,0
0,30000,0,0,0,1,36,0
0,90000,0,0,0,3,39,1
0,40000,0,0,0,1,36,0
1,30000,1,1,1,2,47,1
1,70000,5,0,1,3,68,1
0,40000,3,3,1,2,39,0
0,30000,4,0,1,0,52,1
1,70000,4,2,1,1,64,0
0,60000,4,4,1,2,49,0
1,30000,0,0,1,0,43,1
1,40000,4,0,0,2,69,0
1,90000,0,0,1,4,42,1
1,130000,2,3,1,4,76,0
0,20000,1,0,1,0,51,0
1,90000,5,0,1,2,66,0
1,40000,1,0,1,0,48,1
1,20000,1,0,1,0,56,0
1,100000,2,3,1,4,57,1
1,80000,5,5,1,3,46,0
1,50000,4,4,1,2,48,0
1,80000,4,0,0,0,55,0
1,30000,1,0,1,1,59,1
1,30000,0,0,0,1,37,0
1,60000,2,0,1,0,43,0
1,80000,5,5,1,4,48,0
1,70000,5,0,1,2,68,0
1,80000,5,5,1,4,46,1
0,60000,0,0,0,0,47,0
1,60000,2,0,0,2,60,1
1,40000,2,1,1,2,64,0
0,70000,3,2,1,1,57,1
0,60000,0,0,0,2,35,1
0,80000,2,0,1,2,57,0
0,30000,2,2,1,0,50,1
0,20000,3,0,0,2,58,0
0,30000,3,3,1,1,34,1
0,70000,5,0,1,0,44,1
1,60000,4,4,1,3,49,0
0,80000,4,3,1,2,51,0
1,50000,3,3,1,3,48,0
1,90000,2,0,1,1,56,0
1,130000,4,5,1,3,62,1
1,40000,3,3,1,1,39,0
0,40000,0,0,0,2,34,1
1,70000,3,1,1,0,59,1
1,10000,1,0,1,0,55,0
1,30000,3,3,1,0,50,1
1,70000,4,2,0,2,63,0
1,60000,4,3,0,0,55,0
1,60000,0,0,0,2,37,0
0,30000,0,0,1,1,42,1
0,50000,0,0,0,1,47,1
0,30000,4,4,1,3,36,0
0,20000,1,0,0,0,51,0
1,30000,1,0,1,1,59,1
1,90000,2,0,0,0,44,1
1,130000,1,0,1,2,45,1
1,90000,4,3,1,3,53,0
1,100000,2,3,1,3,73,0
0,70000,0,0,1,2,34,1
0,40000,0,0,0,1,46,1
1,70000,3,0,0,2,58,1
0,20000,2,0,1,1,56,0
0,40000,0,0,0,2,38,1
1,70000,4,0,1,0,47,1
1,50000,1,0,1,0,43,0
1,60000,2,1,1,2,62,0
0,10000,0,0,0,2,38,0
0,20000,0,0,0,1,36,1
0,70000,0,0,0,2,51,1
0,10000,4,4,1,0,46,0
1,80000,2,0,1,0,54,1
1,90000,2,1,0,1,58,1
0,40000,2,2,1,0,44,1
0,60000,2,0,0,1,71,1
1,70000,2,1,1,2,62,0
0,20000,1,1,0,1,46,0
1,30000,2,0,0,2,77,0
1,30000,3,0,1,0,53,1
0,100000,0,5,1,3,42,0
0,50000,0,0,0,0,41,0
1,30000,2,0,1,2,58,0
1,90000,4,4,1,3,45,0
0,40000,2,0,1,2,61,0
1,40000,0,0,1,2,37,0
1,10000,5,0,1,2,69,0
0,60000,4,4,1,2,49,0
1,120000,1,3,1,4,51,1
0,60000,0,0,1,2,38,0
1,20000,2,2,1,0,49,1
1,90000,0,0,1,0,47,1
1,70000,4,0,1,0,43,1
0,60000,3,0,1,2,75,0
0,50000,2,2,0,1,46,1
0,40000,0,0,0,2,38,1
0,10000,1,1,0,0,35,1
0,60000,0,0,1,2,36,0
0,70000,0,0,1,3,37,0
0,80000,2,0,1,2,58,1
0,20000,3,3,1,1,49,0
0,90000,4,1,1,3,63,0
0,10000,0,0,0,2,42,0
1,60000,2,1,1,2,62,1
0,60000,0,0,1,1,50,0
0,20000,0,0,0,0,36,1
0,60000,4,2,1,2,49,1
0,30000,0,0,0,1,40,0
0,50000,0,0,0,0,40,0
0,60000,0,0,1,0,45,1
1,20000,2,0,0,2,59,1
0,10000,1,0,1,0,51,0
0,10000,2,0,1,1,59,1
0,20000,0,0,1,1,44,1
0,70000,1,0,1,1,58,1
0,30000,2,2,1,0,47,1
1,30000,1,0,1,1,59,1
0,40000,2,2,1,0,43,1
1,70000,4,1,1,1,68,1
0,90000,5,0,0,2,69,0
1,30000,0,0,1,0,43,1
0,30000,0,0,0,1,43,1
1,10000,2,2,1,0,43,1
1,40000,1,0,1,0,50,1
1,60000,3,3,1,2,50,0
1,40000,1,0,1,0,71,0
1,70000,5,0,1,2,68,0
0,70000,5,0,0,2,69,0
1,60000,3,2,1,0,50,1
1,40000,2,1,1,2,64,0
0,120000,3,4,0,4,57,0
1,20000,2,1,1,2,62,1
1,40000,2,0,1,2,60,1
0,70000,1,0,0,1,51,1
1,110000,2,5,1,2,60,1
0,30000,2,0,0,2,55,1
1,60000,2,1,1,1,63,0
1,60000,3,0,1,2,77,0
1,60000,2,0,1,2,60,0
1,70000,1,0,1,1,51,1
0,10000,3,3,1,1,46,1
0,20000,0,0,1,0,34,1
0,20000,0,0,0,2,34,0
1,70000,5,4,1,3,53,0
1,40000,4,0,0,2,69,0
0,90000,0,0,0,1,50,1
1,90000,0,0,1,4,44,0
0,60000,3,3,1,2,50,0
1,40000,1,1,1,0,41,1
1,100000,3,4,1,4,64,0
0,60000,0,0,1,1,50,0
1,70000,5,4,1,1,56,0
0,40000,0,0,0,2,38,1
0,100000,1,2,0,3,52,0
1,50000,3,0,1,2,72,0
1,70000,3,0,1,0,42,0
1,20000,1,0,1,0,79,0
0,60000,2,0,1,2,60,1
0,40000,0,0,1,1,39,0
1,90000,0,0,1,0,47,1
1,40000,0,0,1,2,38,0
0,60000,3,1,1,2,60,0
0,80000,0,0,0,0,47,0
0,30000,4,0,1,2,65,0
1,60000,4,4,1,3,49,0
1,20000,0,0,0,1,43,0
0,70000,0,0,0,1,49,0
1,60000,1,1,1,0,43,0
1,60000,0,0,0,1,47,1
0,70000,0,0,0,2,41,1
1,80000,0,0,0,3,42,0
1,60000,4,0,1,0,54,0
0,40000,0,0,1,2,35,0
0,170000,0,4,0,4,59,0
1,30000,1,0,1,1,60,0
0,50000,2,2,0,1,46,1
0,40000,0,0,1,2,37,0
1,40000,1,0,1,1,56,1
0,70000,5,5,1,3,45,1
1,50000,2,0,1,2,79,0
1,50000,1,1,1,0,43,1
1,60000,5,5,1,4,49,0
0,50000,0,0,1,0,44,0
1,50000,1,0,1,0,40,1
1,60000,5,4,1,1,54,0
1,60000,3,0,1,2,77,0
0,20000,0,0,0,2,40,0
0,60000,2,2,0,1,46,0
1,40000,1,0,1,1,59,1
1,70000,1,0,1,0,42,0
1,60000,0,0,0,1,34,0
1,20000,2,0,0,2,61,1
0,30000,0,0,1,1,36,0
0,90000,4,4,0,3,35,0
0,30000,2,0,0,2,68,1
1,20000,2,1,0,2,62,1
1,40000,0,0,0,0,46,1
1,120000,4,5,1,3,64,0
1,80000,0,0,0,1,46,1
1,160000,1,3,1,3,53,1
1,50000,4,4,1,1,49,0
0,30000,4,4,1,2,36,0
0,70000,2,0,1,0,41,1
0,70000,2,0,0,2,59,0
0,60000,0,0,1,2,40,1
1,20000,0,0,1,0,34,1
0,70000,0,0,0,1,45,0
1,120000,4,4,1,4,68,1
1,130000,1,1,1,4,48,0
0,50000,2,2,1,1,46,0
1,20000,0,0,1,0,35,1
0,60000,2,0,1,2,58,1
1,90000,0,0,0,4,42,1
1,30000,1,0,1,0,73,0
0,70000,5,0,1,3,68,0
1,70000,1,0,1,1,56,0
1,90000,2,0,1,0,43,1
0,80000,0,0,1,0,47,1
1,40000,1,0,1,0,40,0
0,20000,2,1,1,2,56,0
1,10000,4,4,1,0,47,0
1,60000,3,0,1,2,59,1
1,60000,3,0,1,2,74,0
0,40000,0,0,1,0,47,1
1,10000,3,0,0,1,71,1
1,10000,3,0,0,2,61,0
1,60000,2,1,1,0,65,0
1,60000,0,0,1,0,47,1
1,60000,1,0,1,0,43,0
0,30000,0,0,0,2,34,0
0,40000,2,2,1,0,41,0
0,130000,2,3,0,4,55,0
1,170000,0,5,0,4,64,1
1,70000,5,0,1,2,72,0
1,100000,0,3,0,1,54,0
1,80000,2,0,1,0,54,1
0,70000,0,0,1,2,36,1
1,50000,0,0,1,0,41,1
0,150000,3,5,0,4,66,1
0,60000,2,2,0,0,44,1
1,80000,4,0,1,2,73,0
0,70000,0,0,0,2,36,0
1,40000,1,0,1,1,58,0
1,70000,1,0,1,0,42,0
0,30000,0,0,0,1,39,1
0,40000,2,2,1,0,44,1
0,50000,4,0,0,2,72,1
1,40000,1,0,1,1,56,0
1,30000,0,0,0,1,37,0
1,30000,3,0,1,0,54,1
0,20000,0,0,0,2,43,0
1,80000,2,0,1,2,58,1
1,70000,5,4,1,2,55,0
1,130000,0,1,1,4,47,0
0,30000,0,0,0,1,36,1
1,40000,0,0,0,2,36,0
0,40000,2,0,1,2,75,0
0,130000,1,2,0,4,51,1
1,90000,0,0,0,1,50,0
0,90000,4,4,1,3,49,1
1,60000,3,1,1,2,60,0
0,80000,0,0,1,1,41,1
1,40000,5,0,0,2,68,0
1,30000,1,0,1,0,72,1
1,60000,1,0,1,0,43,1
0,60000,1,0,1,0,44,0
1,120000,0,5,1,4,40,1
0,80000,5,5,1,3,47,0
1,100000,2,0,1,3,45,0
0,120000,1,0,0,2,45,1
0,70000,3,0,0,2,59,0
0,120000,5,5,1,4,66,0
0,40000,0,0,0,0,46,1
1,40000,0,0,1,0,46,1
1,100000,2,3,1,3,73,0
0,110000,1,0,1,1,44,1
0,30000,0,0,0,2,39,1
1,80000,3,3,1,2,48,0
1,20000,2,0,1,1,62,0
1,70000,5,1,1,2,65,1
